FOTNUM;VAR1;SERIES;COUNTRY;LOCALIS;CHRONOL;SEX;ANTER_AREA;MIN_AXIS_ANT;MAJ_AXIS_ANT;ANT_PERIM;ANT_COMPACT;ANT_SH_FACT;L_POST_AREA;L_POST_MIN_A;L_POST_MAJ_A;L_POST_PERIM;L_POST_COMPA;L_POST_SH_FA;R_POST_AREA;R_POST_MIN_A;R_POST_MAJ_A;R_POST_PERIM;R_POST_COMP;R_POST_SH_FA;NOSE_ANGLE;NOSE_SLOPE;POST_AREA;G_OP;EU_EU;BA_B;N_PR;ZY_ZY;ZM_ZM;FT_FT;OL_ALV;ENM_ENM;ID_GN;KLD_KLD;GO_GO;N_NS;APT_APT;NOSINDEX;NOSEINDEX2;VOLUME;VOLUME2;VOLUME3;FACE;CRANSIZE;WIELK(1);WIELK(2);WIELKTSQUARE;WIELKPROB;BASE1;BASE2;BASEFIN;NOSE_SL2;NOSE_AN2;BASEIND;TEMP_YEAR;PERCP_YEAR;MIN_TEMP;MAX_TEMP;MIN_PERC;MAX_PERC;P_T_MAX;P_T_MIN;POST_PERIM;MAJ_AXIS_POS;MIN_AXIS_POS;PROGNATH;POSTINDEX2;ANTER_AREA2;CLUSTER;PALATE;FACTOR(1);FACTOR(2);TSQUARE;PROB;GLOWNY;WYS_DL;WYS_SZER;CZOL_CIEM;GRN_TWARZ;TWARZ_GRN;JARZ_ZUCHW;CZOL_TWARZ;SZCZ_JARZ;NOS_TWARZ;TWARZ_NOS;PODNIEB;ZUCHW_JARZ;ZUCIE;PRZELICZNIK;ANTER_POPR;ROZNICA
163;grena 17;Med. Dane;612;grena;;male;851,113954368764;26,6148049096442;41,9675448911748;127,310337057834;19,0431866832684;0,65988801261924;281,456359236092;13,9597668126131;24,2825644018902;68,5131913521853;16,6777450045948;0,753481397568863;268,951119437998;14,1815758541885;22,8110488145979;65,8211748635843;16,1086039332188;0,780103022363415;35,8289957263226;44,3414568224364;550,40747867409;189;136;133;63;133;93;98;41;39;28;127;104;48;23;47,9166666666667;63,4175884690384;28731,1893773785;281364,19511483;281358,237206116;6016,5;152,666666666667;0,488129529640245;1,3431189050599;1,13007777934426;0,573026757855928;46,9090909090909;7,18432096521556;39,7247699438753;0,773904416682418;0,625333943107307;172,716391060328;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;67,1671831078848;47,0936132164881;28,1413426668017;8,51246109611375;59,7561765699239;1349,32887514869;;105,128205128205;-1,67669581270566;0,312587916877636;2,90902005412261;0,237903451472395;71,9576719576719;70,3703703703704;97,7941176470588;72,0588235294118;47,3684210526316;67,741935483871;78,1954887218045;73,6842105263158;69,9248120300752;17,2932330827068;24,7311827956989;95,1219512195122;111,827956989247;0,470519151252413;1,158840143;986,305016589994;363,0238585587
164;grena 87;Med. Dane;612;grena;;male;816,435281645359;30,330132164494;36,7461085360379;112,11972900682;15,3972199820036;0,816145422943029;233,074380165289;12,7496556427327;22,8818380467281;61,8635969749192;16,4201000039608;0,765304146218837;252,115702479339;16,3244480245363;22,152738017069;64,390777872485;16,4455138424529;0,764121494454008;25,0254797684833;32,9977051012163;485,190082644628;190;154;124;66;141;103;99;48;43;30;129;105;50;25;50;82,539712020794;31239,0087429597;304933,037554124;304913,893844152;6666;156;2,62025281618542;2,46169269990206;4,94163032622675;0,091365860427592;32,4675324675325;7,00232670561845;25,465205761914;0,575918599618353;0,436777018851261;101,860823047656;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;63,1271874237021;45,0345760637971;29,0741036672689;7,97222533273303;64,5595145074349;1161,80476345298;;111,627906976744;0,366961402794149;1,68228690292975;2,96474989490962;0,231497387770408;81,0526315789474;65,2631578947369;80,5194805194805;64,2857142857143;46,8085106382979;64,0776699029126;74,468085106383;70,2127659574468;73,0496453900709;17,7304964539007;24,2718446601942;89,5833333333333;101,941747572816;1,40750506744447;1,061267727;866,456415594375;295,348347858602
165;grena 06;Med. Dane;612;grena;;male;576,052146183729;25,4849336782911;30,3580808752275;94,0679444532918;15,3610714451628;0,818066022231565;218,82660048579;11,9661729120861;22,4984558512346;60,3303496459876;16,6330376669333;0,755506652843172;237,414351899705;12,5780727697427;23,9397275663743;64,5288469555256;17,5388389795773;0,716488168287067;17,6826067219899;21,645235674156;456,240952385496;187;136;133;63;123;96;89;40;37;31;111;87;47;22;46,8085106382979;83,9477758262613;20645,8619713845;203307,461033505;203293,456549422;5827,5;152;-1,36759870815116;-0,02510603636816;0,353593888569256;0,839578012451354;18,651553744269;3,25575601521798;15,395797729051;0,377780629884156;0,308619707634006;69,9808987684136;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;62,4295983007566;46,438183417609;24,5442456818289;3,96262895216603;52,8535870171914;751,024441428839;;108,108108108108;-0,285669743376935;-0,964286744916743;1,01145612870317;0,60548103014315;72,7272727272727;71,1229946524064;97,7941176470588;65,4411764705882;51,219512195122;65,625;70,7317073170732;72,3577235772358;78,0487804878049;17,8861788617886;22,9166666666667;92,5;90,625;-0,856134822105403;1,047011196;603,133046534193;147,891394894646
166;grena 57;Med. Dane;612;grena;;male;656,198868407753;26,2406841030909;36,897243103566;107,44403089253;17,5925627583703;0,714300172576065;301,674818609112;16,671799569835;25,6673948857188;70,5805641431984;16,513198077785;0,76098951609286;307,167346049166;17,7657602328049;26,1637152895806;72,2655628918705;17,0015193582556;0,739132212219446;22,0656945782086;29,1808060524999;608,842164658279;191;151;124;64;136;93;96;44;43;22;121;105;54;26;48,1481481481482;71,1182784833993;27830,9027274527;274615,822703032;274614,891900936;6048;155,333333333333;0,69027801640633;3,36494492893553;6,90063756375247;0,036429566115314;30,1558441558441;6,74051921906454;23,4153249367796;0,509301144002012;0,385119022129201;90,0589420645369;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;71,4230635175344;51,8311101752993;34,4375598026398;7,11511147429126;66,4418718529618;902,712732199941;;102,325581395349;-0,064445352746709;1,2699738859612;1,61698687451403;0,448953803305684;79,0575916230366;64,9214659685864;82,1192052980132;63,5761589403974;47,0588235294118;68,8172043010753;77,2058823529412;70,5882352941177;68,3823529411765;19,1176470588235;27,9569892473118;97,7272727272727;112,903225806452;0,640859208949567;1,020337388;669,544239399723;233,168492800219
167;grena 78;Med. Dane;612;grena;;male;842,52215602542;28,6878212646987;40,9607265104774;118,732234354697;16,7323118733904;0,751024168653205;308,956825760854;15,2711103827158;25,241135244088;72,066362307061;16,8099881379304;0,747553806180516;269,385680964166;14,1592776573225;25,1922170219383;71,8808864723647;19,1801651133057;0,655175309499376;27,5320213796677;38,4290087365551;578,34250672502;183;141;127;65;137;95;98;43;36;30;120;97;51;26;50,9803921568627;70,0373838763836;30548,5902491344;299750,0900126;299692,218658273;6272,5;150,333333333333;0,112957587535163;1,17544281017735;0,833476222666769;0,66282535291487;40,4641608391608;9,81827099178224;30,6458898473786;0,670712730730553;0,480524422804673;117,868807105302;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;71,9736243897128;50,4333522660263;29,4303880400383;10,8969873568874;58,3550105588829;1231,97319700665;;119,444444444444;-0,59092798250903;-0,695516980575118;0,832939750780522;0,661415860342333;77,0491803278689;69,3989071038251;90,0709219858156;69,5035460992908;47,4452554744526;68,421052631579;70,8029197080292;71,5328467153285;69,3430656934307;18,978102189781;27,3684210526316;83,7209302325581;102,105263157895;0,237789691479333;1,079612181;909,597182407425;322,376014599225
169;grena 53;Med. Dane;612;grena;;female;826,398467172795;29,2434504897255;39,4186348737914;119,139123429983;17,1758918917463;0,731628418108398;194,466739688132;11,8599243468763;20,918892087509;59,2191342474929;18,0334481189258;0,696836818532278;223,171488830607;13,2182672231361;21,2959361754556;61,8490303180752;17,140641805682;0,733133027153833;20,3796225033905;23,0105041858245;417,638228518739;187;141;130;66;;91;95;39;41;30;121;92;49;22;44,8979591836735;74,1868676664114;24258,7155659849;234992,79841323;234948,222807944;6138;152,666666666667;;;;;20,8098687188773;2,25154245425442;18,5583262646229;0,401609060586575;0,355691512997693;84,3560284755586;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;60,5340822827841;42,2148282629646;25,0781915700124;2,63088168243404;59,4061200813026;1114,18237589986;;95,1219512195122;-0,743602176537882;0,230508883200803;0,606078542186357;0,740104000938262;75,4010695187166;69,5187165775401;92,1985815602837;67,3758865248227;;72,5274725274725;;;;;24,1758241758242;105,128205128205;101,098901098901;;1,047407825;865,576221084792;248,606154815073
170;grena 65;Med. Dane;612;grena;;male;893,715761725308;29,0792304221917;42,4243860803469;125,739854337397;17,6907599103633;0,710335264173573;216,812860159515;12,0980808582221;22,4326282623283;59,6234064261682;16,3964009849073;0,766410301012179;236,690979575812;12,7109423730524;23,5394374415871;62,8648668240804;16,6968402762622;0,752619681714554;29,894263936538;34,5942141430159;453,503839735328;187;135;128;67;;101;97;43;39;31;116;104;47;27;57,4468085106383;68,543668179709;28965,2214314037;280644,595558509;280622,953591045;6633;150;;;;;32,4161238473902;3,86406226866049;28,5520615787297;0,603782938935616;0,52175333315279;105,748376217518;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;61,2441366251243;45,9720657039154;24,8090232312745;4,69995020647787;53,965430640115;1339,14454591112;;110,25641025641;-0,83530522504462;0,270679324199744;0,771002115536073;0,682020095230038;72,192513368984;68,4491978609626;94,8148148148148;71,8518518518519;;66,3366336633663;;;;;26,7326732673267;90,6976744186047;102,970297029703;;1,101049085;984,024921697729;355,119624213395
171;grena 32;Med. Dane;612;grena;;male;917,254270678572;28,5105406467705;45,7741894903698;128,946622483006;18,1271780151802;0,693233696046663;183,290998207425;11,3599960137948;20,8178792247358;54,9098174850396;16,4497334060469;0,763925487676279;185,302261028795;11,159828691223;21,1934225874833;55,2636745267948;16,4815782886153;0,7624494689953;32,0283031365436;36,4163785198861;368,59325923622;197;152;141;70;144;99;97;45;41;34;125;117;54;25;46,2962962962963;62,2851894576282;28931,5694230828;276443,545842945;276443,225462133;6860;163,333333333333;3,95235718500454;1,71003691319549;4,70899104188852;0,102016252480884;39,8360655737705;4,14376850415902;35,6922970696115;0,635585706824551;0,558999343559512;142,769188278446;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;55,0867460059172;42,0113018122191;22,5198247050178;4,38807538334249;53,6042058531684;1403,70917691988;;109,756097560976;-0,704827765137087;1,09016419607395;1,6852401529097;0,43409587916416;77,1573604060914;71,5736040609137;92,7631578947369;63,8157894736842;48,6111111111111;70,7070707070707;81,25;67,3611111111111;68,75;17,3611111111111;25,2525252525252;91,1111111111111;118,181818181818;1,40377658435127;1,019544973;935,181980633119;468,527196286762
172;grena 05;Med. Dane;612;grena;;female;803,805035336933;28,2277838299319;40,2785588822225;121,89252663522;18,4843182069515;0,679839552298621;236,185638108824;13,9387899528753;22,0594154852916;60,367332770536;15,429451574653;0,814440523278402;234,114411048572;12,9745617765641;23,7142477013707;63,1653356034445;17,0423495248569;0,737361394685086;20,8359849276908;32,1712171285446;470,300049157396;185;145;130;60;125;92;100;43;37;25;117;97;47;24;51,063829787234;70,0814145622043;27393,2593166281;267218,502399067;267218,291522735;5760;153,333333333333;-0,71395714952319;2,31439776486131;3,31814035565195;0,198176797661872;29,5645161290323;9,42158553317771;20,1429305958546;0,561493663267099;0,363656539884118;83,9288774827273;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;61,7663341869902;45,7736631866622;26,9133517294394;11,3352322008537;58,7965870673019;1089,7136754015;;116,216216216216;-0,040891911783769;-0,62381931117494;0,390822681444108;0,823507011896094;78,3783783783784;70,2702702702703;89,6551724137931;68,9655172413793;48;65,2173913043478;77,6;80;73,6;19,2;26,0869565217391;86,046511627907;105,434782608696;-0,184350955623165;1,009688063;811,592349158995;278,121326242507
173;grena  51;Med. Dane;612;grena;;male;1006,92440136957;27,8382471615923;48,6391410888862;133,824985854631;17,7859696464134;0,706532781972517;265,356849529391;15,8968766774506;22,8447508217902;63,4283143434375;15,1612858970287;0,828845963311194;308,778879452382;18,0450191553454;24,4326002441452;71,483789383253;16,5488395891964;0,759350560299279;;;574,135728981772;197;148;125;70;138;98;96;43;42;32;127;103;54;24;44,4444444444444;57,234249080836;33992,7928025539;331224,07540428;331147,03266598;6790;156,666666666667;2,08180414083564;2,08485384753705;3,43293935892185;0,187548127263575;;;;;;;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;67,4560518633452;47,2773510659355;33,941895832796;;71,7931421019314;;;102,380952380952;;;;;75,1269035532995;63,4517766497462;84,4594594594595;64,8648648648649;50,7246376811594;71,4285714285714;74,6376811594203;69,5652173913043;71,0144927536232;17,3913043478261;24,4897959183673;97,6744186046512;105,102040816327;0,879431905646755;1,012418896;1019,42929079004;
174;grena 60;Med. Dane;612;grena;;male;675,838189947946;26,14998377607;36,3995146560562;108,334651194612;17,3656902258841;0,723632084351513;214,266244217437;13,1643629684066;23,5285363186584;61,3502663160858;17,566253568318;0,71536998856851;195,781571535983;11,4616219953553;21,7605448157944;58,1513172280327;17,2721858795264;0,727549523957747;25,1271196728397;30,1449849853859;410,04781575342;192;143;134;64;133;93;103;46;43;29;118;102;49;24;48,9795918367347;71,8415726780003;24975,3781311314;243997,754645199;243977,505090443;6272;156,333333333333;1,58546132081515;2,0007722557484;2,88255757863418;0,244408313127271;28,4557291666667;4,30234049764116;24,1533886690255;0,526129240959239;0,438550969833693;100,639119454273;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;59,7507917720592;45,2890811344528;24,6259849637619;5,01786531254625;54,3751039917393;962,818012857797;;106,976744186047;0,017799523879432;1,5290424502842;2,33828763782144;0,314776544008073;74,4791666666667;69,7916666666667;93,7062937062937;72,027972027972;48,1203007518797;68,8172043010753;76,6917293233083;77,4436090225564;69,9248120300752;18,0451127819549;25,8064516129032;93,4782608695652;109,677419354839;0,689744486503694;1,058385322;715,297220287954;247,520792569843
175;grena 28;Med. Dane;612;grena;;female;878,22277202826;30,1824103633677;40,8223571380325;122,739741119653;17,1540120911766;0,7325616041056;305,218203123841;18,0026509909216;25,9606862876497;70,5165405899937;16,2918936219627;0,771326581547202;255,204367232813;15,6691303271227;22,922754303455;65,1879204798547;16,6512235764807;0,754681513742254;24,415958206494;30,9637565320735;560,422570356654;174;131;126;67;118;88;88;43;40;27;112;84;53;25;47,1698113207547;73,9359813577447;30930,8748612757;302761,648563424;302662,599518439;5896;143,666666666667;-2,66939455007703;-0,283394315821027;1,39400372591953;0,503571962761123;31,8;6,08338009459134;25,7166199054087;0,540419500270584;0,42613886073265;102,866479621635;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;67,8522305349242;48,8834405911047;33,6717813180444;6,54779832557951;68,8817745045785;1241,24323364421;;107,5;-0,388028039766563;0,383117627115876;0,297344875851981;0,862625744384709;75,2873563218391;72,4137931034483;96,1832061068702;67,175572519084;56,7796610169492;76,1363636363636;71,1864406779661;74,5762711864407;74,5762711864407;21,1864406779661;28,4090909090909;93,0232558139535;95,4545454545455;-1,24550056432006;1,069481807;939,243277177333;301,999956466879
176;grena 76;Med. Dane;612;grena;;male;743,123159488743;26,0129900498;37,0142892861104;111,298153639795;16,6692140400382;0,753867014016119;208,316683212849;12,4989717762769;21,7201669338118;57,4999475488264;15,8712394856038;0,791769957586342;199,857838111574;13,1083600201025;20,1382411055245;55,5409063513375;15,4349326875331;0,81415130656897;30,9906307231201;27,1351396220769;408,174521324424;193;148;133;63;;93;95;38;43;28;117;100;49;24;48,9795918367347;70,2782372740611;21874,6559354502;212781,288074761;212777,591375676;5922;158;;;;;;;;0,473597529393611;0,540888543388157;;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;56,5204269500819;41,8584080393363;25,6073317963794;-3,85549110104325;61,1760766733293;1125,75571373083;;88,3720930232558;-1,83933587886308;1,09863345761555;4,5901519494653;0,104783834007999;76,6839378238342;68,9119170984456;89,8648648648649;64,1891891891892;;67,741935483871;;;;;25,8064516129032;113,157894736842;107,52688172043;;1,121570445;833,464972677595;292,290741053238
177;2481x1011;Med. Dane;612;Aalborg;;male;884,805962768509;29,7567863877818;43,1824308878341;131,0204386204;19,4012654283763;0,647708813672513;262,023256977855;11,8543046879898;26,196433689173;68,042414612865;17,669310120591;0,711197580923938;292,243983403531;13,8323387574116;24,7660570966261;68,4820578235438;16,0475236791155;0,783072258725704;36,869897645844;34,7891323089221;554,267240381386;192;136;130;72;131;91;98;41;38;;;;58;26;44,8275862068966;68,9094749322352;29501,0006645728;288568,375916061;288533,241618795;6804;152,666666666667;;;;;;;;0,607184902702627;0,643501108793284;;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;68,2622362182044;50,9624907857991;25,6866434454013;-2,08076533692193;50,4030377034849;1415,68954042961;;107,894736842105;-1,7495202050668;0,051690977622062;3,06349290510451;0,220571932084075;70,8333333333333;67,7083333333333;95,5882352941176;72,0588235294118;54,9618320610687;79,1208791208791;;74,8091603053435;69,4656488549618;19,8473282442748;28,5714285714286;92,6829268292683;;;1,167894632;1033,36013427893;382,329406150681
178;2481x1554;Med. Dane;612;Aalborg;;female;799,80825433717;28,649033120905;38,2002063171521;117,672724835283;17,3127372655532;0,725845394729247;213,581400028279;13,0028810284432;21,8496480870572;58,1718925881656;15,8439315728852;0,793134617916733;217,291867620782;13,6013753451949;21,9001412911947;59,1931866369922;16,1250091069063;0,779309365411585;19,3505663923945;29,1047316274187;430,873267649061;191;135;131;70;;90;98;46;38;30;118;97;51;23;45,0980392156863;74,9970638458082;28305,6750056833;275082,953550403;275082,130014948;6580;152,333333333333;;;;;28,3917525773196;8,767219835631;19,6245327416886;0,507973394807784;0,337731095673044;85,324055398646;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;58,6825396125789;43,7497893782519;26,6042563736381;9,75416523502424;60,8100216063282;1064,8224923081;;121,052631578947;0,580320671301742;-0,142826800125854;0,357171576374295;0,837378501943115;70,6806282722513;68,586387434555;97,037037037037;72,5925925925926;;77,7777777777778;;;;;25,5555555555556;82,6086956521739;107,777777777778;;1,062948536;850,155013028411;214,667479279692
179;2481x1460;Med. Dane;612;Aalborg;;female;660,24531697075;26,7359905054753;34,0216003281168;102,6428549467;15,9570320315896;0,787513028079532;198,720609397518;11,986366057608;21,867119916696;57,2031629437183;16,4663436806392;0,763154884780795;207,673524520979;13,2673598697361;21,3727579589221;57,7293582611663;16,047682596678;0,783064504089865;19,9314227922186;28,7345192752955;406,394133918497;181;145;128;63;123;91;95;44;44;27;112;100;47;24;51,063829787234;78,5853406295516;23466,0679195634;229382,629123467;229378,079583207;5859;151,333333333333;-0,514640636084494;1,95642635815071;2,35230729317242;0,315833954748729;25,7685643564356;7,2785853740463;18,4899789823893;0,501511970331681;0,347868952331256;77,0415790932889;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;57,4662606024423;43,2398778756181;25,2537259273441;8,80309648307687;58,4037864306367;885,319764681513;;100;0,100643664983773;1,49429083242782;2,2430342391792;0,329862093895094;80,1104972375691;70,7182320441989;88,2758620689655;65,5172413793104;51,219512195122;69,2307692307692;81,3008130081301;77,2357723577236;73,9837398373984;19,5121951219512;26,3736263736264;100;109,89010989011;-0,104662039689511;1,019803903;673,320751184242;211,999013497271
180;2481x1507a;Med. Dane;612;Aalborg;;female;702,706340622955;27,5072651145785;36,7342595446824;115,962707531309;19,1365137335614;0,656669798340563;237,57732886626;16,6085457157467;20,4916434999041;60,4114586249732;15,3615008242276;0,818043155948664;251,381955005988;15,2255780299609;21,5608568032433;63,8556295400354;16,2205016818217;0,774721451953753;29,2974401702203;29,9621840964177;488,959283872248;183;131;126;66;122;88;102;40;37;25;114;101;51;24;47,0588235294118;74,8817737325547;23833,312489904;233953,736859842;233946,049381682;6270;146,666666666667;-1,34313371516052;1,49905621466383;1,69235416236216;0,435304814713604;29,4;0,591727030118182;28,8082729698818;0,522938763571172;0,511336793376392;120,034470707841;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;62,1335440825043;42,0525003031474;31,8341237457076;0,66474392619747;75,7009060489205;1046,57111338249;;108,108108108108;-1,26579393528419;-0,575698640551516;1,9336632113351;0,38408858726713;71,5846994535519;68,8524590163934;96,1832061068702;77,8625954198473;54,0983606557377;75;82,7868852459016;83,6065573770492;72,1311475409836;19,672131147541;27,2727272727273;92,5;114,772727272727;-0,30315155358464;1,143068126;803,241219904199;243,329893478292
181;2481x1003a;Med. Dane;612;Aalborg;;male;863,983880014545;25,9991094957926;44,1478449751706;124,619112292432;17,9747834511591;0,699111099085249;234,821544880674;13,2672835973644;21,67102468337;61,781520841139;16,2547108672831;0,773090996017181;229,237773501552;13,0835867278984;21,990853297271;60,507115000014;15,9708014508357;0,78683406421671;36,2045370715498;42,0990249775053;464,059318382226;192;139;133;71;133;91;95;41;41;36;;95;52;25;48,0769230769231;58,8910047827132;27224,8855671338;264541,22850169;264539,682749608;6603;154,666666666667;;;;;46,9839981969799;5,36862127286057;41,6153769241194;0,734766597736799;0,63188837605889;166,461507696478;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;61,1443179205765;43,6618779806411;26,3508703252627;5,89448790595551;60,3521230510201;1374,31286380175;;100;-1,73841147050466;0,91659520905353;3,86222121804206;0,149317035623228;72,3958333333333;69,2708333333333;95,6834532374101;68,3453237410072;53,3834586466165;78,021978021978;71,4285714285714;71,4285714285714;68,421052631579;18,796992481203;27,4725274725275;100;104,395604395604;;1,056239039;912,573503138054;461,739360663693
182;2481x1570;Med. Dane;612;Aalborg;;female;630,639692027482;25,9969820145472;34,1424669394281;104,20478731738;17,2184495158403;0,729820103883255;206,09242609858;12,6346249754142;21,7045966397331;59,4599575453967;17,1548591970539;0,732525430259275;226,571825096236;12,9020825217866;21,8476036700297;60,1262832421817;15,9559554017077;0,787566165609505;29,4592444588734;32,7352262721076;432,664251194816;184;131;130;68;;88;88;42;38;29;108;90;53;23;43,3962264150943;76,1426585274819;22329,3828076683;219097,637457897;219077,410030243;5984;148,333333333333;;;;;34,0714285714286;3,03367003367003;31,0377585377585;0,571337479833627;0,514160810957237;134,946776251124;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;59,7931203937892;43,5522003097628;25,5367074972008;3,27598181323414;58,6347126335117;940,791026751873;;110,526315789474;-0,953875637450222;-0,11791879394816;0,923783573687256;0,632327747653003;71,195652173913;70,6521739130435;99,2366412213741;67,175572519084;;77,2727272727273;;;;;26,1363636363636;90,4761904761905;102,272727272727;;1,155282041;728,566710541121;212,224316210751
183;2481x1495;Med. Dane;612;Aalborg;;female;648,309031409556;21,9001179784695;40,1296155689788;108,804665499116;18,260512596339;0,688171843373036;211,029198944923;12,1478037122626;21,7743687297499;60,4708724955302;17,328059048952;0,725203589095525;230,464848558534;12,821389374873;21,9142368754929;61,5919417269485;16,4605028030222;0,763425684180921;32,7200260479778;40,7026952792995;441,494047503457;169;131;130;68;120;85;87;41;39;32;114;93;51;21;41,1764705882353;54,5734557083543;22340,9631177168;219160,84962835;219143,3577099;5848;143,333333333333;-2,31691650559255;-0,718815383078886;1,32456691410133;0,520968259174383;43,8710946540153;7,15185211173463;36,7192425422806;0,710396047059729;0,571072185875521;174,853535915622;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;61,0314071112393;43,6886056052427;24,9691930871356;7,98266923132167;57,1526436726999;998,742372963211;;105,128205128205;-1,41434367418954;0,208573628664055;2,04387098729405;0,36380832764253;77,5147928994083;76,9230769230769;99,2366412213741;66,412213740458;56,6666666666667;80;77,5;72,5;70,8333333333333;17,5;24,7058823529412;95,1219512195122;109,411764705882;-1,13352791470878;1,038588853;673,326533321192;325,415839642019
184;2481x1434;Med. Dane;612;Aalborg;;female;667,290605524459;27,6049503588706;34,9704038995773;108,194892964648;17,5427838586624;0,716327050233483;251,280140466503;13,8373279952795;24,0136888862605;63,1810639110473;15,8860418874366;0,791032196905964;247,067000056121;12,7271231303962;24,5959899156151;64,3742947896245;16,7729799152463;0,749203223151575;21,7912650495752;27,699531973217;498,347140522624;191;139;122;68;126;87;98;41;34;;;;51;25;49,0196078431373;78,938036970183;23895,5737939652;235009,779253327;235009,08430346;6290;150,666666666667;;;;;26,7750671795142;5,27777454745917;21,497292632055;0,483448034194078;0,380329323289852;85,9891705282201;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;63,7776793503359;48,6096788018756;26,5644511256757;5,90826692364178;54,6484810853158;915,006414816728;;120,588235294118;-0,417050607857728;-1,63566887525331;2,84934387898692;0,244961954347552;72,7748691099476;63,8743455497382;87,7697841726619;70,5035971223022;53,968253968254;78,1609195402299;;77,7777777777778;69,0476190476191;19,8412698412698;28,735632183908;82,9268292682927;;;1,102206095;735,4917725453;179,514642271428
185;2481x1508;Med. Dane;612;Aalborg;;female;725,478485630716;25,2587349891471;37,7093908632747;108,628461125507;16,2653239209939;0,772586557476396;233,570415932796;12,9133762911713;22,8530248445111;62,2235857011374;16,5764769568283;0,758084522247218;198,279288244112;11,9452285340473;21,8905376189771;60,5542081856996;18,4931677003129;0,679514230228203;26,284411868132;33,1500335505771;431,849704176908;182;131;133;66;127;93;95;43;37;28;111;88;48;22;45,8333333333333;66,9826120520729;24882,5560808639;242902,485519588;242836,247100358;6204;148,666666666667;-1,08653657017439;-0,09646096165718;0,2285481353158;0,893074428001663;31,3505691343863;5,77941788703147;25,5711512473548;0,578577232604156;0,458749529049176;116,232505669795;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;61,3888969434185;44,7435624634882;24,8586048252185;6,86562168244512;55,5579472365522;1046,7401447113;;116,216216216216;-0,50066045482553;-0,441535690321037;0,445614656853381;0,801415964994308;71,978021978022;73,0769230769231;101,526717557252;72,5190839694656;51,9685039370079;70,9677419354839;69,2913385826772;74,8031496062992;73,2283464566929;17,3228346456693;23,6559139784946;86,046511627907;94,6236559139785;-0,580716945725946;1,059311777;768,507903788743;278,232240922561
186;2481x1486;Med. Dane;612;Aalborg;;male;753,621604943222;24,5468273858287;40,2348504022188;116,467845932968;17,9994297500105;0,698153818698165;264,310427885983;14,4032692432157;25,2763934810035;69,8063989372938;18,436402118401;0,681606450849591;303,163870327171;14,8604029430688;27,1189999906693;71,7404647308371;16,9766083083786;0,740216796317151;31,2033817606704;41,8228028977352;567,474298213154;185;144;136;69;141;90;104;48;40;31;;106;51;21;41,1764705882353;61,008869525895;31706,301675753;311887,990065529;311827,388556707;6693;155;;;;;45,6357990724;9,56228426180232;36,0735148105976;0,729945612978105;0,544601749480443;171,778641955227;8,031;51,833;0,247;16,525;35,964;599,219;594,45;34,917;70,7734318340654;52,3953934716728;29,2636721862845;10,6194211370648;55,8516126080925;1144,05599784399;;120;-0,109326210711864;1,00181131865552;1,01557813853493;0,604247543300175;77,8378378378378;73,5135135135135;94,4444444444444;72,2222222222222;48,936170212766;76,6666666666667;75,177304964539;73,7588652482269;63,8297872340426;14,8936170212766;23,3333333333333;83,3333333333333;117,777777777778;;1,12001026;844,063929694075;299,992068149919
